Participant,VideoID,Window_Start,Vel_Mean,Acc_Max,Gaze_Z_Mean,Jerk_Mean,Jerk_Max,Velocity_Transition_Smoothness,Microsaccade_Rate,Fractal_Dim,Pupil_Mean,Pupil_Std,Pupil_CV,Pupil_Vel_Max,Saccade_Rate,Main_Seq_Slope,Fixation_Vel_Mean
Andrews,Andrews_9_puntos_intento_10,0.0,21.970989968118417,2030.2580047492577,-0.91032076,8651.853395928263,82987.0894745631,0.987992768289561,4.4,1.1183265494469548,55.97991333333333,4.173270720408901,0.07454943160699608,183.02999999999997,2.4,1071.045945035686,20.091394214314498
Andrews,Andrews_9_puntos_intento_10,1.0,22.75460283956375,2024.2057090971073,-0.9294557441860464,7877.696965758512,82987.0894745631,0.9874842964890579,4.385382059800665,1.1140176503806278,59.633008305647834,5.4539975178166,0.09145937246469674,410.85000000000025,3.2,1059.463226167372,19.385254718398567
Andrews,Andrews_9_puntos_intento_10,2.0,21.086967435342206,1571.125386424557,-0.9324116633333334,7416.35339494927,71776.56835157216,0.9802931937463667,5.2,1.1485666043595202,63.31388333333334,3.301839929956562,0.052150330324442724,514.7100000000003,2.8,983.4726850373922,28.30560087809769
Andrews,Andrews_9_puntos_intento_10,3.0,20.27450417355287,1571.125386424557,-0.9258258133333331,8229.711065116677,71776.56835157216,0.980573460284076,5.6,1.1242838284642032,64.05208333333333,2.140547953536404,0.03341886543169536,514.7100000000003,2.8,958.0500978804423,26.675348434859206
Andrews,Andrews_9_puntos_intento_10,4.0,23.689437965727887,776.1141407999814,-0.9221247818181817,6097.220890395216,23430.97469081197,0.9813338130068516,5.672727272727273,1.1117297756611269,67.82260363636364,6.329409087827842,0.09332300366649855,435.9899999999996,1.6,3913.5117440241215,28.553077549055654
Andrews,Andrews_9_puntos_intento_10,5.0,27.678301882183472,1653.7735449720938,-0.9246586413043479,6442.992739552673,43641.963707432755,0.9861261803072379,8.260869565217392,1.19324081199034,68.8973097826087,5.863480321225978,0.08510463383442671,435.9899999999996,2.0,4197.192955756245,25.230709753925744
Andrews,Andrews_9_puntos_intento_10,6.0,26.62264351703882,1653.7735449720938,-0.9446434433333334,7074.052323429445,53864.37408896042,0.9859533388602253,10.0,1.1188704515117096,72.72428,6.463980630767185,0.0888833912245977,265.1099999999997,2.4,1084.7414487663864,21.268864764321627
Andrews,Andrews_9_puntos_intento_10,7.0,28.377814243036568,1653.7735449720938,-0.9642160866666666,6501.387193631578,53864.37408896042,0.9860409468740329,14.4,1.138970187011925,77.53571,6.055588575789585,0.07810064002495863,159.98999999999995,2.8,1036.362312812465,23.753062476909776
Andrews,Andrews_9_puntos_intento_10,8.0,34.70154911754867,1295.0272456036805,-0.9721071600000001,7237.5706105542895,58455.45097507855,0.976743697803725,8.4,1.158596784018466,81.61357333333333,1.3583261695762017,0.016643385580342212,356.5800000000007,2.8,682.6645999935682,34.9096801330655
Andrews,Andrews_9_puntos_intento_10,9.0,32.494871835264405,1295.0272456036805,-0.9642169205776172,7493.961847714157,58455.45097507855,0.9773576862644886,11.263537906137184,1.1602421679630965,80.67764620938628,1.9649730267285683,0.024355854676632316,356.5800000000007,2.4,650.0139303946615,35.53844075558723
Andrews,Andrews_9_puntos_intento_10,10.0,41.53899914467765,4418.734569122203,-0.9534736173285199,15351.24080946084,136177.68008533338,0.9894574141882029,7.36462093862816,1.0973854428158918,76.36881768953069,5.142655289278499,0.06733972640751645,543.2400000000001,2.0,1031.3621351390775,49.05699331511053
Andrews,Andrews_9_puntos_intento_10,11.0,39.94216406380338,4418.734569122203,-0.9451174129692832,13321.75500242703,136177.68008533338,0.9904035078030876,9.829351535836176,1.0860486791749884,76.70923720136518,5.203396483390448,0.06783272358361875,543.2400000000001,2.8,1061.3362471738985,44.720058340439145
Andrews,Andrews_9_puntos_intento_10,12.0,52.90359751852575,4418.734569122203,-0.9458341766666666,16048.79673999641,136177.68008533338,0.9891756479231802,8.0,1.0758141019459286,78.08885833333333,4.63666259347862,0.05937674967261489,543.2400000000001,3.6,1049.776325413043,53.577873212987306
Andrews,Andrews_9_puntos_intento_10,13.0,43.311235243436855,1762.5736220074746,-0.9641455,8665.635340265779,80745.70050098527,0.9847704552464781,10.0,1.1468047536519048,80.49710833333333,1.1887372189697303,0.014767452441238588,288.56999999999914,3.6,1988.3427201872055,44.278189236398056
Andrews,Andrews_9_puntos_intento_10,14.0,46.22596208359429,2149.558618295027,-0.9829168833333332,11525.93760359112,88216.43828996408,0.9820114897130444,8.8,1.1250058868292783,79.20316333333334,2.734888864894188,0.03453004589455819,365.9399999999994,4.0,1207.8911001945867,45.961462489110055
Andrews,Andrews_9_puntos_intento_10,15.0,40.615526609945306,2149.558618295027,-0.9835840038022814,8742.354530544653,88216.43828996408,0.9838093961327965,8.669201520912546,1.135781133350101,78.60195247148289,3.0712930675949224,0.039074004792809695,456.3300000000004,2.8,1017.0112881690385,40.997613484284884
Andrews,Andrews_9_puntos_intento_1,0.0,24.478571320142038,2372.2763899232887,-0.9115452900000001,7625.260229207451,92319.53099056953,0.985868580112108,0.0,1.1404123174182301,66.928605,6.141809369651721,0.09176658275862347,633.5100000000006,3.2,1088.5073270760427,30.35695592853735
Andrews,Andrews_9_puntos_intento_1,1.0,34.21119589777547,2372.2763899232887,-0.9408405448504984,9271.240411103123,92319.53099056953,0.9841522661058442,9.169435215946844,1.1377732310329118,69.57860797342191,7.835377469984821,0.11261187451433104,633.5100000000006,4.0,980.7280429157263,36.65800518316882
Andrews,Andrews_9_puntos_intento_1,2.0,33.26200519663147,1481.4252632966834,-0.9676689155405404,10275.010955233214,59190.0730180975,0.9744438435207792,8.108108108108107,1.1282897512911607,75.45546114864865,4.63449260277174,0.061420240923870356,570.6300000000005,4.0,715.056920612639,32.782216614119974
Andrews,Andrews_9_puntos_intento_1,3.0,35.40115243516677,1481.4252632966834,-0.97021319133574,9794.279029359954,59190.0730180975,0.9743079179266046,9.097472924187727,1.1281598119073355,79.20331227436822,2.0715735828503465,0.026155138255761424,418.7400000000008,3.2,782.7695167306315,35.33568939491127
Andrews,Andrews_9_puntos_intento_1,4.0,46.421780721406925,4814.5392789693515,-0.9567217282608697,13792.11947906008,167735.47924744934,0.9897937257381116,11.304347826086957,1.1051778504688725,80.44215217391304,2.514987636907908,0.03126454935554925,418.7400000000008,3.6,963.7021631332483,51.55756788771256
Andrews,Andrews_9_puntos_intento_1,5.0,51.66640178418897,4814.5392789693515,-0.9328634866666666,13585.894330464995,167735.47924744934,0.9899455570543285,9.6,1.0819408547077272,82.279075,2.9263462395180895,0.03556610522806788,276.23999999999995,4.4,939.7528336208688,54.684319297406226
Andrews,Andrews_9_puntos_intento_1,6.0,53.19633358378631,1965.2912457613372,-0.9218431633333334,11520.688986589905,85630.44547631279,0.9875669635827837,10.4,1.1555914463659889,83.06265833333333,2.531899337275718,0.0304817999818296,276.23999999999995,4.0,841.9644729642026,51.92605574938326
Andrews,Andrews_9_puntos_intento_1,7.0,43.90878578038132,1965.2912457613372,-0.9519851633333334,9001.107138696108,85630.44547631279,0.9813711433426087,9.6,1.135964052125772,81.82807833333334,1.543384151153094,0.018861302655379403,259.50000000000017,3.2,925.2791971654437,45.03074555793805
Andrews,Andrews_9_puntos_intento_1,8.0,42.42168978837649,683.8713081158803,-0.9852436166666666,6900.500515962444,42190.78293936005,0.9773742379787791,10.8,1.2137184573448536,81.574595,1.3870097795167127,0.017002962497291132,269.7000000000003,2.8,652.9049673257624,43.77774558372943
Andrews,Andrews_9_puntos_intento_1,9.0,45.19445414870213,683.8713081158803,-0.9896509890909091,5908.369017456636,42190.78293936005,0.9666872930232985,9.600000000000001,1.2187750464886136,81.73567818181819,1.4431621407918365,0.01765645276205542,299.5500000000004,2.8,553.3358720984002,48.63973036912112
Andrews,Andrews_9_puntos_intento_1,10.0,54.211753824614334,4566.865635432568,-0.9770024181818181,13513.93249800875,162955.4852925078,0.9886883670984082,8.727272727272728,1.1257441600128753,82.07454,2.2484441166443805,0.02739514734586853,392.52000000000095,2.8,1247.6566707289733,61.925633627869594
Andrews,Andrews_9_puntos_intento_1,11.0,57.38128471543324,4566.865635432568,-0.9371572763636364,14437.321289811865,162955.4852925078,0.9885943498394231,8.290909090909091,1.1161140490710078,84.2176709090909,3.5558144293881013,0.04222171417239073,392.52000000000095,3.6,1214.616356518121,59.345662035254485
Andrews,Andrews_9_puntos_intento_1,12.0,64.25963247477368,4566.865635432568,-0.91713129,17128.400639539832,162955.4852925078,0.9877357148836081,6.4,1.1012500506770309,85.08896666666668,3.5380020643326686,0.04158003326321589,392.52000000000095,4.4,1175.7319316535163,61.35736752533863
Andrews,Andrews_9_puntos_intento_1,13.0,63.04584923992841,2074.357636340088,-0.94351082,13193.124442662243,85750.657280554,0.9778992708540837,8.0,1.1312534306843776,83.10164666666667,4.118795902747414,0.04956334883794217,536.6999999999996,4.8,961.5130699833425,59.030897564855636
Andrews,Andrews_9_puntos_intento_1,14.0,64.56205635536809,2074.357636340088,-0.98251858,14956.1535643701,85750.657280554,0.9769472551320174,8.0,1.11669004609179,85.14520833333333,6.5130596561138,0.07649355475901766,536.6999999999996,4.4,881.3889552928008,63.78193580251615
Andrews,Andrews_9_puntos_intento_1,15.0,52.79102913008764,1223.1309858540849,-0.9943352766666665,10551.303120714956,62897.34378818406,0.9759738107586955,8.8,1.1389898345391305,90.68083000000001,5.584921443294137,0.0615887772894683,512.2200000000004,3.6,1092.1392126143764,46.163850065514204
Andrews,Andrews_9_puntos_intento_2,0.0,33.814316017140676,2523.9565846729924,-0.9177669133333333,12080.03744540214,100314.1323640949,0.9836366009542791,8.4,1.1039484426412514,61.498245,7.781442384768713,0.12653112921789417,602.6400000000002,2.4,936.6223295526149,36.098169481492185
Andrews,Andrews_9_puntos_intento_2,1.0,28.292879940639907,2523.9565846729924,-0.9407511760797341,9323.008535388584,100314.1323640949,0.9856615904521631,12.358803986710964,1.14816433286214,65.60170764119601,7.941115274625584,0.12105043542553744,646.5600000000002,2.4,988.6213731832474,31.10315183606134
Andrews,Andrews_9_puntos_intento_2,2.0,26.301674060955964,1228.973871977456,-0.9708817233333332,7795.282570866171,60949.38087783808,0.9742230089611577,12.8,1.1776830827596338,68.926105,8.304852699264147,0.12048922101813452,646.5600000000002,2.8,836.6373166556058,25.881720106870045
Andrews,Andrews_9_puntos_intento_2,3.0,28.185421223134387,1228.973871977456,-0.9756049999999997,8143.366538157928,60949.38087783808,0.97412652765105,12.8,1.1914699526047825,66.88251833333334,8.498714287692613,0.127069292536746,417.56999999999994,2.4,812.2565261439902,27.41298647257828
Andrews,Andrews_9_puntos_intento_2,4.0,33.19110516020754,2520.5711712258917,-0.9625211036789298,12835.83722592318,100610.37231274562,0.9842606216290423,10.836120401337793,1.104922699462473,63.564384615384625,6.693139562885141,0.10529700874764995,540.4500000000005,2.4,1046.7763108786025,40.00391911073386
Andrews,Andrews_9_puntos_intento_2,5.0,43.11857165490807,2520.5711712258917,-0.939553476534296,14851.11479161791,100610.37231274562,0.9824175533670387,7.797833935018051,1.1137462993151779,68.6369440433213,9.54093914925344,0.13900588498275104,540.4500000000005,3.2,946.0847611790522,43.502695961048495
Andrews,Andrews_9_puntos_intento_2,6.0,38.59082454584402,1380.616271678587,-0.9315483754512636,11398.10069779447,82728.19962143785,0.9828859783379299,9.96389891696751,1.1199459053899867,75.3290415162455,4.507949552807692,0.059843447654056574,513.3300000000006,4.4,702.4674211402245,35.66736802394294
Andrews,Andrews_9_puntos_intento_2,7.0,42.35550258900797,1380.616271678587,-0.9632136733333334,10547.916612002497,53328.30880466815,0.9746897973302467,10.0,1.1325870530972,76.845065,2.7230308212128262,0.03543533760057105,344.4900000000001,5.2,648.8325522873889,38.664998155182495
Andrews,Andrews_9_puntos_intento_2,8.0,40.09502187685196,852.741139154776,-0.9904599833333333,7463.8157937978485,40013.61448602269,0.9716141420335012,11.6,1.163635998032916,76.16717,2.2914052073854885,0.030083895822642336,306.0299999999998,4.0,529.8920625704894,39.680157943335765
Andrews,Andrews_9_puntos_intento_2,9.0,35.7474525165738,763.5836627124232,-0.9935308000000002,5744.411426581038,30092.804464020373,0.972152125784202,10.8,1.1626384848541056,75.31583333333333,2.558087032769256,0.033964797567168345,306.0299999999998,2.8,3065.49112072756,37.71472541882471
Andrews,Andrews_9_puntos_intento_2,10.0,37.06970196619041,4437.674591129147,-0.9842536470588235,11904.442708286824,146576.68463209632,0.9907998540622494,9.550173010380623,1.0957198701226547,73.4144723183391,1.23246389333265,0.016787751166942293,321.54000000000053,2.0,1118.178202990051,26.555624214296785
