Participant,VideoID,Window_Start,Vel_Mean,Acc_Max,Gaze_Z_Mean,Jerk_Mean,Jerk_Max,Velocity_Transition_Smoothness,Microsaccade_Rate,Fractal_Dim,Pupil_Mean,Pupil_Std,Pupil_CV,Pupil_Vel_Max,Saccade_Rate,Main_Seq_Slope,Fixation_Vel_Mean
Stephanie,Stephanie_9_puntos_intento_10,0.0,27.51379267113273,2226.120926810838,-0.78452001,8127.0243757484295,102962.71370841902,0.9849096635652849,8.4,1.1761538938854108,48.411143333333335,3.507414652008259,0.0724505642814108,147.27000000000018,3.2,1500.7817084364258,33.4934308531322
Stephanie,Stephanie_9_puntos_intento_10,1.0,25.14355662241664,2226.120926810838,-0.8319764485049834,7834.511671484346,102962.71370841902,0.9850189506616778,5.5813953488372094,1.1844203506668438,50.520850498338866,4.138246254437604,0.08191165060797363,147.27000000000018,2.8,1581.4439774323307,31.771668383130088
Stephanie,Stephanie_9_puntos_intento_10,2.0,28.251320301596248,3233.7427939599993,-0.8873168733333333,9840.437212236176,129197.36405104703,0.9873041175116251,12.8,1.1525484962303802,55.210745,2.6515606635479796,0.048026170694635245,184.43999999999988,3.2,1198.5374079625037,25.916795863990753
Stephanie,Stephanie_9_puntos_intento_10,3.0,30.77550084652108,3233.7427939599993,-0.9099589666666668,10589.435737308233,129197.36405104703,0.9879038026239394,10.4,1.1123402517666217,57.79886833333334,3.0360687588553104,0.05252816960612309,184.43999999999988,2.8,1164.9907701954198,29.89278159674632
Stephanie,Stephanie_9_puntos_intento_10,4.0,37.20442485437413,5032.801288731306,-0.9024026220735786,14917.53805475758,179769.60590911342,0.9901895618634465,0.4013377926421405,1.0973838690354298,58.964954849498326,2.3909146377103507,0.040548061875276625,148.01999999999992,2.8,1224.8974333162405,51.88173942724561
Stephanie,Stephanie_9_puntos_intento_10,5.0,32.381557995792576,5032.801288731306,-0.8551539133333333,13137.115116507286,179769.60590911342,0.9906729675718472,0.8,1.080006018938347,57.64962833333334,2.321894954061708,0.04027597438506252,122.76000000000039,2.0,1253.4822166180213,58.098052146164214
Stephanie,Stephanie_9_puntos_intento_10,6.0,19.87538137933234,2711.111417812597,-0.82931656,10594.668868640301,112464.8396775348,0.9896593801496784,0.0,1.1596661212321262,58.60555166666665,3.947756029041125,0.0673614686112836,260.2200000000002,1.6,1038.1826787660036,26.508685079163005
Stephanie,Stephanie_9_puntos_intento_10,7.0,15.275612069810116,2711.111417812597,-0.8740341566666666,7761.198082796413,112464.8396775348,0.9883487477551366,0.0,1.10215522486809,62.693895,3.5307424825582605,0.05631716585096939,260.2200000000002,1.2,1012.5150034725878,37.28999074269817
Stephanie,Stephanie_9_puntos_intento_10,8.0,23.195035525425418,2974.061243306175,-0.9239433766666667,11660.061163464503,128625.78093519033,0.9858094944358076,0.0,1.1200776718342564,65.85641166666667,1.0775394074915412,0.016361951406425313,260.2200000000002,1.2,1275.5674908665007,9.13566844446921
Stephanie,Stephanie_9_puntos_intento_10,9.0,23.153287397542798,2974.061243306175,-0.9445293166666666,8798.811711270104,128625.78093519033,0.9873442513826747,0.0,1.1290593003791145,66.97941166666666,1.4334024166404056,0.021400642092438093,109.53000000000031,2.0,1225.2372048592376,21.562981595180453
Stephanie,Stephanie_9_puntos_intento_10,10.0,39.40855763916548,5012.720510532299,-0.9462268166666669,17114.11962914204,177385.53650980289,0.9886914939503301,7.6,1.0882579858402768,67.85074166666666,1.6605596232687805,0.024473713661476024,144.87000000000023,3.2,1058.8025284118362,43.197881334489004
Stephanie,Stephanie_9_puntos_intento_10,11.0,30.8309907899187,5012.720510532299,-0.8910764233333333,13196.265950119725,177385.53650980289,0.9907163865662704,0.0,1.079366246421182,66.31986666666667,2.466740503962443,0.0371945938365745,144.87000000000023,2.4,1029.9064845446958,53.58983805415694
Stephanie,Stephanie_9_puntos_intento_10,12.0,29.703266017940994,5012.720510532299,-0.8615512733333333,16299.071285695278,177385.53650980289,0.9896806754266951,0.0,1.0847358308167578,65.78365333333332,2.5867236113448393,0.03932167765504926,161.19000000000057,2.0,1039.340373802365,61.68815817921026
