Participant,VideoID,Window_Start,Vel_Mean,Acc_Max,Gaze_Z_Mean,Jerk_Mean,Jerk_Max,Velocity_Transition_Smoothness,Microsaccade_Rate,Fractal_Dim,Pupil_Mean,Pupil_Std,Pupil_CV,Pupil_Vel_Max,Saccade_Rate,Main_Seq_Slope,Fixation_Vel_Mean
Roygel,Roygel_9_puntos_intento_10,0.0,27.443367280823903,2440.838127551045,-0.6674174080882352,13614.199315881675,97961.47257888137,0.9796845833150131,0.0,1.1284230158671245,52.05241176470588,4.281122316637151,0.0822463776700538,220.14000000000024,2.4,1514.9072854807011,29.998685634225478
Roygel,Roygel_9_puntos_intento_10,1.0,20.96955150947082,2440.838127551045,-0.7294235913621262,10928.693924096477,97961.47257888137,0.9839389264866466,0.0,1.1055629465277494,52.30904485049834,3.829493259783333,0.07320900755745399,216.32999999999996,2.4,1434.9520499595144,28.609285518838675
Roygel,Roygel_9_puntos_intento_10,2.0,25.166870085821145,3560.29248121302,-0.81925123,12931.301284361603,131951.208423186,0.9868361493498761,0.0,1.1032453606945727,56.831751666666655,2.593625772446215,0.04563691416126887,140.33999999999992,2.8,1118.305661169911,33.60054831013748
Roygel,Roygel_9_puntos_intento_10,3.0,29.621018119114755,3560.29248121302,-0.8640979033333334,11990.405402713628,131951.208423186,0.9878404020736178,0.0,1.0856960610994386,59.27403666666667,2.848436661923324,0.04805538515862832,140.33999999999992,3.2,1129.3981284361944,38.0564008556998
Roygel,Roygel_9_puntos_intento_10,4.0,37.95217437164276,4734.500170899805,-0.8716899531772576,15433.489333389365,132179.37906402338,0.9902926870775596,1.605351170568562,1.1009544515807634,60.20709364548496,2.1253790123363934,0.03530113951108782,140.03999999999976,3.6,970.9428861990708,33.37817500922166
Roygel,Roygel_9_puntos_intento_10,5.0,28.531445811248396,4734.500170899805,-0.7695946633333333,12525.799645666239,132179.37906402338,0.9921351566410201,0.0,1.0821821633967503,57.675571666666656,3.1556086490084954,0.054713088363409594,140.03999999999976,2.8,983.5623511120384,30.50491243254582
Roygel,Roygel_9_puntos_intento_10,6.0,33.49893112642797,4734.500170899805,-0.7036869866666667,16277.86177046764,132179.37906402338,0.989236670063804,0.0,1.1075477523764117,56.58219833333334,3.3851356538299258,0.05982686699247061,301.1699999999996,3.6,1010.252416173239,34.8237530036552
Roygel,Roygel_9_puntos_intento_10,7.0,20.23830170815992,2510.0726136256567,-0.7646595866666668,10614.977741710176,124994.32669299222,0.9815206151912628,0.0,1.120169785531006,59.761151666666656,4.584561403540207,0.07671474320160009,301.1699999999996,3.6,1071.697136228627,28.072864497625726
Roygel,Roygel_9_puntos_intento_10,8.0,29.04020961192422,3132.7990092130653,-0.8487254133333334,14119.120363652017,129368.70983986497,0.9829875016764019,0.0,1.1383924507526237,63.99466500000001,1.7582258203299708,0.027474568705531475,301.1699999999996,4.8,1306.0997260815766,31.331599769716938
Roygel,Roygel_9_puntos_intento_10,9.0,22.683105937781065,3132.7990092130653,-0.8933469499999999,9525.601736547662,129368.70983986497,0.9872258533649734,0.0,1.1303522043295018,65.43924666666666,1.5769005456344485,0.024097168380724766,150.72000000000003,2.8,1263.327328356088,31.362828945267392
Roygel,Roygel_9_puntos_intento_10,10.0,39.585901686108166,3868.478871171636,-0.9019305266666667,16922.288655825287,141709.840077389,0.9865571650487017,4.8,1.1026968726720354,66.23173333333335,2.1847661668674956,0.03298669771893073,160.22999999999982,4.8,1196.7387519293356,43.46359012875749
Roygel,Roygel_9_puntos_intento_10,11.0,30.922070807571114,3868.478871171636,-0.8010021100000001,12639.075852461005,141709.840077389,0.988562302584274,4.0,1.1069048755971578,62.729618333333335,4.621259144991102,0.07366949246262913,160.22999999999982,4.0,1174.2073828699365,37.03822704496348
Roygel,Roygel_9_puntos_intento_10,12.0,35.37448772053608,3868.478871171636,-0.7201177933333334,16650.15521301709,141709.840077389,0.9859341458751493,0.0,1.093443513808035,59.45242166666666,3.768689996275968,0.06339001659858322,330.41999999999985,4.8,1267.2925654640667,40.34614091508474
Roygel,Roygel_9_puntos_intento_10,13.0,24.921402569655108,3146.243820093601,-0.7631898171641791,12663.187877200951,137254.16333689916,0.9853058566657679,0.0,1.1125546226347136,61.802733208955225,5.829784106808259,0.09432890430748009,330.41999999999985,3.6,1429.719266422704,31.45389405343335
Roygel,Roygel_9_puntos_intento_10,14.0,38.38706151948335,3266.3852537867633,-0.8459115895522389,18815.550238777778,137254.16333689916,0.9823891033883483,0.0,1.0970979523367728,65.43327798507461,3.701071863723829,0.05656253175284978,330.41999999999985,4.4,1299.7770746465253,31.455908893283198
Roygel,Roygel_9_puntos_intento_10,15.0,38.70295726593187,3266.3852537867633,-0.899228133105802,13903.308478202778,119645.45966246177,0.9863105533540902,2.04778156996587,1.1035915898333344,67.64108361774744,2.822234906217937,0.04172367968211332,402.1800000000002,4.0,1233.5483243674482,39.222074253533
Roygel,Roygel_9_puntos_intento_1,0.0,32.6832270120213,3746.7736330084376,-0.7158936233333333,17208.04832717719,158903.72445860785,0.9860677241086965,0.0,1.1030482265683093,40.304590000000005,2.6578471789965654,0.06594403215605382,211.98000000000008,3.6,1205.5777443629972,36.016388054473715
Roygel,Roygel_9_puntos_intento_1,1.0,26.626585698219078,3746.7736330084376,-0.7521796378737542,13274.534511684848,158903.72445860785,0.9879701014081851,0.39867109634551495,1.0801351313342178,40.92995182724252,2.97512917112664,0.07268831352853992,211.98000000000008,2.8,1208.8229246188807,34.88229648349217
